[20:52:20.433] [INFO   ] thread bguspl.set.Main.main() starting.
[20:52:20.438] [SEVERE ] cannot read configuration file config.properties trying from resources.
[20:52:20.439] [SEVERE ] configuration file was loaded from resources directory.
[20:52:44.795] [SEVERE ] updating countdown to 37529
[20:52:44.806] [SEVERE ] setting player 2 freeze to 2585
[20:52:44.811] [SEVERE ] updating countdown to 37513
[20:52:44.827] [SEVERE ] updating countdown to 37497
[20:52:44.827] [SEVERE ] setting player 2 freeze to 2564
[20:52:44.837] [SEVERE ] updating countdown to 37487
[20:52:44.842] [SEVERE ] setting player 2 freeze to 2549
[20:52:44.857] [SEVERE ] setting player 2 freeze to 2534
[20:52:44.857] [SEVERE ] updating countdown to 37467
[20:52:44.868] [SEVERE ] setting player 2 freeze to 2523
[20:52:44.873] [SEVERE ] updating countdown to 37451
[20:52:44.889] [SEVERE ] setting player 2 freeze to 2502
[20:52:44.889] [SEVERE ] updating countdown to 37435
[20:52:44.904] [SEVERE ] updating countdown to 37420
[20:52:44.904] [SEVERE ] setting player 2 freeze to 2487
[20:52:44.915] [SEVERE ] updating countdown to 37409
[20:52:44.920] [SEVERE ] setting player 2 freeze to 2471
[20:52:44.935] [SEVERE ] setting player 2 freeze to 2456
[20:52:44.935] [SEVERE ] updating countdown to 37389
[20:52:44.945] [SEVERE ] setting player 2 freeze to 2446
[20:52:44.950] [SEVERE ] updating countdown to 37374
[20:52:44.965] [SEVERE ] setting player 2 freeze to 2426
[20:52:44.965] [SEVERE ] updating countdown to 37359
[20:52:44.981] [SEVERE ] updating countdown to 37343
[20:52:44.981] [SEVERE ] setting player 2 freeze to 2410
[20:52:44.991] [SEVERE ] updating countdown to 37333
[20:52:44.996] [SEVERE ] setting player 2 freeze to 2395
[20:52:45.011] [SEVERE ] updating countdown to 37313
[20:52:45.011] [SEVERE ] setting player 2 freeze to 2380
[20:52:45.021] [SEVERE ] updating countdown to 37303
[20:52:45.027] [SEVERE ] setting player 2 freeze to 2364
[20:52:45.042] [SEVERE ] updating countdown to 37282
[20:52:45.042] [SEVERE ] setting player 2 freeze to 2349
[20:52:45.057] [SEVERE ] updating countdown to 37267
[20:52:45.057] [SEVERE ] setting player 2 freeze to 2334
[20:52:45.073] [SEVERE ] updating countdown to 37251
[20:52:45.073] [SEVERE ] setting player 2 freeze to 2318
[20:52:45.083] [SEVERE ] updating countdown to 37241
[20:52:45.088] [SEVERE ] setting player 2 freeze to 2303
[20:52:45.104] [SEVERE ] setting player 2 freeze to 2287
[20:52:45.104] [SEVERE ] updating countdown to 37220
[20:52:45.119] [SEVERE ] updating countdown to 37205
[20:52:45.119] [SEVERE ] setting player 2 freeze to 2272
[20:52:45.130] [SEVERE ] updating countdown to 37194
[20:52:45.135] [SEVERE ] setting player 2 freeze to 2256
[20:52:45.150] [SEVERE ] setting player 2 freeze to 2241
[20:52:45.150] [SEVERE ] updating countdown to 37174
[20:52:45.161] [SEVERE ] setting player 2 freeze to 2230
[20:52:45.165] [SEVERE ] updating countdown to 37159
[20:52:45.182] [SEVERE ] setting player 2 freeze to 2209
[20:52:45.182] [SEVERE ] updating countdown to 37142
[20:52:45.197] [SEVERE ] updating countdown to 37127
[20:52:45.197] [SEVERE ] setting player 2 freeze to 2194
[20:52:45.207] [SEVERE ] updating countdown to 37117
[20:52:45.213] [SEVERE ] setting player 2 freeze to 2178
[20:52:45.228] [SEVERE ] updating countdown to 37096
[20:52:45.228] [SEVERE ] setting player 2 freeze to 2163
[20:52:45.241] [SEVERE ] updating countdown to 37083
[20:52:45.243] [SEVERE ] setting player 2 freeze to 2148
[20:52:45.259] [SEVERE ] updating countdown to 37065
[20:52:45.259] [SEVERE ] setting player 2 freeze to 2132
[20:52:45.274] [SEVERE ] setting player 2 freeze to 2117
[20:52:45.274] [SEVERE ] updating countdown to 37050
[20:52:45.290] [SEVERE ] setting player 2 freeze to 2101
[20:52:45.290] [SEVERE ] updating countdown to 37034
[20:52:45.300] [SEVERE ] setting player 2 freeze to 2091
[20:52:45.305] [SEVERE ] updating countdown to 37019
[20:52:45.320] [SEVERE ] updating countdown to 37004
[20:52:45.320] [SEVERE ] setting player 2 freeze to 2071
[20:52:45.336] [SEVERE ] setting player 2 freeze to 2055
[20:52:45.336] [SEVERE ] updating countdown to 36988
[20:52:45.346] [SEVERE ] setting player 2 freeze to 2045
[20:52:45.352] [SEVERE ] updating countdown to 36972
[20:52:45.367] [SEVERE ] updating countdown to 36957
[20:52:45.367] [SEVERE ] setting player 2 freeze to 2024
[20:52:45.377] [SEVERE ] updating countdown to 36947
[20:52:45.382] [SEVERE ] setting player 2 freeze to 2009
[20:52:45.398] [SEVERE ] updating countdown to 36926
[20:52:45.398] [SEVERE ] setting player 2 freeze to 1993
[20:52:45.409] [SEVERE ] updating countdown to 36915
[20:52:45.413] [SEVERE ] setting player 2 freeze to 1978
[20:52:45.429] [SEVERE ] updating countdown to 36895
[20:52:45.429] [SEVERE ] setting player 2 freeze to 1962
[20:52:45.445] [SEVERE ] updating countdown to 36879
[20:52:45.445] [SEVERE ] setting player 2 freeze to 1946
[20:52:45.455] [SEVERE ] updating countdown to 36869
[20:52:45.460] [SEVERE ] setting player 2 freeze to 1931
[20:52:45.476] [SEVERE ] setting player 2 freeze to 1915
[20:52:45.476] [SEVERE ] updating countdown to 36848
[20:52:45.486] [SEVERE ] setting player 2 freeze to 1905
[20:52:45.492] [SEVERE ] updating countdown to 36832
[20:52:45.507] [SEVERE ] setting player 2 freeze to 1884
[20:52:45.507] [SEVERE ] updating countdown to 36817
[20:52:45.518] [SEVERE ] setting player 2 freeze to 1873
[20:52:45.523] [SEVERE ] updating countdown to 36801
[20:52:45.539] [SEVERE ] setting player 2 freeze to 1852
[20:52:45.539] [SEVERE ] updating countdown to 36785
[20:52:45.549] [SEVERE ] setting player 2 freeze to 1842
[20:52:45.555] [SEVERE ] updating countdown to 36769
[20:52:45.570] [SEVERE ] setting player 2 freeze to 1821
[20:52:45.570] [SEVERE ] updating countdown to 36754
[20:52:45.581] [SEVERE ] setting player 2 freeze to 1810
[20:52:45.585] [SEVERE ] updating countdown to 36739
[20:52:45.602] [SEVERE ] setting player 2 freeze to 1789
[20:52:45.602] [SEVERE ] updating countdown to 36722
[20:52:45.617] [SEVERE ] updating countdown to 36707
[20:52:45.617] [SEVERE ] setting player 2 freeze to 1774
[20:52:45.628] [SEVERE ] updating countdown to 36696
[20:52:45.633] [SEVERE ] setting player 2 freeze to 1758
[20:52:45.649] [SEVERE ] setting player 2 freeze to 1742
[20:52:45.649] [SEVERE ] updating countdown to 36675
[20:52:45.665] [SEVERE ] updating countdown to 36659
[20:52:45.665] [SEVERE ] setting player 2 freeze to 1726
[20:52:45.675] [SEVERE ] updating countdown to 36649
[20:52:45.680] [SEVERE ] setting player 2 freeze to 1711
[20:52:45.696] [SEVERE ] setting player 2 freeze to 1695
[20:52:45.696] [SEVERE ] updating countdown to 36628
[20:52:45.707] [SEVERE ] setting player 2 freeze to 1684
[20:52:45.712] [SEVERE ] updating countdown to 36612
[20:52:45.728] [SEVERE ] setting player 2 freeze to 1663
[20:52:45.728] [SEVERE ] updating countdown to 36596
[20:52:45.738] [SEVERE ] setting player 2 freeze to 1653
[20:52:45.744] [SEVERE ] updating countdown to 36580
[20:52:45.759] [SEVERE ] setting player 2 freeze to 1632
[20:52:45.759] [SEVERE ] updating countdown to 36565
[20:52:45.770] [SEVERE ] setting player 2 freeze to 1621
[20:52:45.775] [SEVERE ] updating countdown to 36549
[20:52:45.790] [SEVERE ] setting player 2 freeze to 1601
[20:52:45.790] [SEVERE ] updating countdown to 36534
[20:52:45.800] [SEVERE ] setting player 2 freeze to 1591
[20:52:45.806] [SEVERE ] updating countdown to 36518
[20:52:45.822] [SEVERE ] setting player 2 freeze to 1569
[20:52:45.822] [SEVERE ] updating countdown to 36502
[20:52:45.832] [SEVERE ] setting player 2 freeze to 1559
[20:52:45.837] [SEVERE ] updating countdown to 36487
[20:52:45.853] [SEVERE ] setting player 2 freeze to 1538
[20:52:45.853] [SEVERE ] updating countdown to 36471
[20:52:45.863] [SEVERE ] setting player 2 freeze to 1528
[20:52:45.868] [SEVERE ] updating countdown to 36456
[20:52:45.883] [SEVERE ] updating countdown to 36441
[20:52:45.883] [SEVERE ] setting player 2 freeze to 1508
[20:52:45.900] [SEVERE ] setting player 2 freeze to 1491
[20:52:45.900] [SEVERE ] updating countdown to 36424
[20:52:45.910] [SEVERE ] setting player 2 freeze to 1481
[20:52:45.915] [SEVERE ] updating countdown to 36409
[20:52:45.931] [SEVERE ] setting player 2 freeze to 1460
[20:52:45.931] [SEVERE ] updating countdown to 36393
[20:52:45.941] [SEVERE ] setting player 2 freeze to 1450
[20:52:45.946] [SEVERE ] updating countdown to 36378
[20:52:45.962] [SEVERE ] updating countdown to 36362
[20:52:45.962] [SEVERE ] setting player 2 freeze to 1429
[20:52:45.973] [SEVERE ] updating countdown to 36351
[20:52:45.977] [SEVERE ] setting player 2 freeze to 1414
[20:52:45.992] [SEVERE ] updating countdown to 36332
[20:52:45.992] [SEVERE ] setting player 2 freeze to 1399
[20:52:46.007] [SEVERE ] updating countdown to 36317
[20:52:46.007] [SEVERE ] setting player 2 freeze to 1384
[20:52:46.017] [SEVERE ] updating countdown to 36307
[20:52:46.022] [SEVERE ] setting player 2 freeze to 1369
[20:52:46.037] [SEVERE ] setting player 2 freeze to 1354
[20:52:46.037] [SEVERE ] updating countdown to 36287
[20:52:46.052] [SEVERE ] setting player 2 freeze to 1339
[20:52:46.052] [SEVERE ] updating countdown to 36272
[20:52:46.068] [SEVERE ] updating countdown to 36256
[20:52:46.068] [SEVERE ] setting player 2 freeze to 1323
[20:52:46.078] [SEVERE ] updating countdown to 36246
[20:52:46.083] [SEVERE ] setting player 2 freeze to 1308
[20:52:46.098] [SEVERE ] updating countdown to 36226
[20:52:46.098] [SEVERE ] setting player 2 freeze to 1293
[20:52:46.114] [SEVERE ] setting player 2 freeze to 1277
[20:52:46.114] [SEVERE ] updating countdown to 36210
[20:52:46.129] [SEVERE ] setting player 2 freeze to 1262
[20:52:46.129] [SEVERE ] updating countdown to 36195
[20:52:46.145] [SEVERE ] setting player 2 freeze to 1246
[20:52:46.145] [SEVERE ] updating countdown to 36179
[20:52:46.160] [SEVERE ] setting player 2 freeze to 1231
[20:52:46.160] [SEVERE ] updating countdown to 36164
[20:52:46.176] [SEVERE ] setting player 2 freeze to 1215
[20:52:46.176] [SEVERE ] updating countdown to 36148
[20:52:46.192] [SEVERE ] setting player 2 freeze to 1199
[20:52:46.192] [SEVERE ] updating countdown to 36132
[20:52:46.203] [SEVERE ] setting player 2 freeze to 1188
[20:52:46.208] [SEVERE ] updating countdown to 36116
[20:52:46.224] [SEVERE ] updating countdown to 36100
[20:52:46.224] [SEVERE ] setting player 2 freeze to 1167
[20:52:46.239] [SEVERE ] updating countdown to 36085
[20:52:46.239] [SEVERE ] setting player 2 freeze to 1152
[20:52:46.255] [SEVERE ] setting player 2 freeze to 1136
[20:52:46.255] [SEVERE ] updating countdown to 36069
[20:52:46.271] [SEVERE ] setting player 2 freeze to 1120
[20:52:46.271] [SEVERE ] updating countdown to 36053
[20:52:46.282] [SEVERE ] setting player 2 freeze to 1109
[20:52:46.287] [SEVERE ] updating countdown to 36037
[20:52:46.302] [SEVERE ] updating countdown to 36022
[20:52:46.302] [SEVERE ] setting player 2 freeze to 1089
[20:52:46.317] [SEVERE ] updating countdown to 36007
[20:52:46.317] [SEVERE ] setting player 2 freeze to 1074
[20:52:46.328] [SEVERE ] updating countdown to 35996
[20:52:46.333] [SEVERE ] setting player 2 freeze to 1058
[20:52:46.349] [SEVERE ] updating countdown to 35975
[20:52:46.349] [SEVERE ] setting player 2 freeze to 1042
[20:52:46.359] [SEVERE ] updating countdown to 35965
[20:52:46.365] [SEVERE ] setting player 2 freeze to 1026
[20:52:46.380] [SEVERE ] updating countdown to 35944
[20:52:46.380] [SEVERE ] setting player 2 freeze to 1011
[20:52:46.396] [SEVERE ] updating countdown to 35928
[20:52:46.396] [SEVERE ] setting player 2 freeze to 0
[20:52:46.396] [SEVERE ] removing player 2 token from slot 10
[20:52:46.396] [SEVERE ] player 2 placing token on slot 8
[20:52:46.396] [SEVERE ] updating countdown to 35928
[20:52:46.396] [SEVERE ] setting player 2 freeze to 4000
[20:52:46.411] [SEVERE ] updating countdown to 35913
[20:52:46.411] [SEVERE ] setting player 2 freeze to 3985
[20:52:46.422] [SEVERE ] updating countdown to 35902
[20:52:46.426] [SEVERE ] setting player 2 freeze to 3970
[20:52:46.442] [SEVERE ] updating countdown to 35882
[20:52:46.442] [SEVERE ] setting player 2 freeze to 3954
[20:52:46.452] [SEVERE ] updating countdown to 35872
[20:52:46.457] [SEVERE ] setting player 2 freeze to 3939
[20:52:46.472] [SEVERE ] updating countdown to 35852
[20:52:46.472] [SEVERE ] setting player 2 freeze to 3924
[20:52:46.483] [SEVERE ] updating countdown to 35841
[20:52:46.488] [SEVERE ] setting player 2 freeze to 3908
[20:52:46.503] [SEVERE ] setting player 2 freeze to 3893
[20:52:46.503] [SEVERE ] updating countdown to 35821
[20:52:46.514] [SEVERE ] setting player 2 freeze to 3882
[20:52:46.519] [SEVERE ] updating countdown to 35805
[20:52:46.534] [SEVERE ] updating countdown to 35790
[20:52:46.534] [SEVERE ] setting player 2 freeze to 3862
[20:52:46.550] [SEVERE ] updating countdown to 35774
[20:52:46.550] [SEVERE ] setting player 2 freeze to 3846
[20:52:46.565] [SEVERE ] updating countdown to 35759
[20:52:46.565] [SEVERE ] setting player 2 freeze to 3831
[20:52:46.576] [SEVERE ] updating countdown to 35748
[20:52:46.582] [SEVERE ] setting player 2 freeze to 3814
[20:52:46.597] [SEVERE ] updating countdown to 35727
[20:52:46.597] [SEVERE ] setting player 2 freeze to 3799
[20:52:46.608] [SEVERE ] updating countdown to 35716
[20:52:46.613] [SEVERE ] setting player 2 freeze to 3783
[20:52:46.628] [SEVERE ] setting player 2 freeze to 3768
[20:52:46.628] [SEVERE ] updating countdown to 35696
[20:52:46.639] [SEVERE ] setting player 2 freeze to 3757
[20:52:46.644] [SEVERE ] updating countdown to 35680
[20:52:46.659] [SEVERE ] setting player 2 freeze to 3737
[20:52:46.659] [SEVERE ] updating countdown to 35665
[20:52:46.674] [SEVERE ] updating countdown to 35650
[20:52:46.674] [SEVERE ] setting player 2 freeze to 3722
[20:52:46.690] [SEVERE ] updating countdown to 35634
[20:52:46.690] [SEVERE ] setting player 2 freeze to 3706
[20:52:46.701] [SEVERE ] updating countdown to 35623
[20:52:46.706] [SEVERE ] setting player 2 freeze to 3690
[20:52:46.721] [SEVERE ] updating countdown to 35603
[20:52:46.721] [SEVERE ] setting player 2 freeze to 3675
[20:52:46.732] [SEVERE ] updating countdown to 35592
[20:52:46.737] [SEVERE ] setting player 2 freeze to 3659
[20:52:46.752] [SEVERE ] setting player 2 freeze to 3644
[20:52:46.752] [SEVERE ] updating countdown to 35572
[20:52:46.762] [SEVERE ] setting player 2 freeze to 3634
[20:52:46.767] [SEVERE ] updating countdown to 35557
[20:52:46.783] [SEVERE ] updating countdown to 35541
[20:52:46.783] [SEVERE ] setting player 2 freeze to 3613
[20:52:46.799] [SEVERE ] setting player 2 freeze to 3597
[20:52:46.799] [SEVERE ] updating countdown to 35525
[20:52:46.812] [SEVERE ] setting player 2 freeze to 3584
[20:52:46.814] [SEVERE ] updating countdown to 35510
[20:52:46.830] [SEVERE ] setting player 2 freeze to 3566
[20:52:46.830] [SEVERE ] updating countdown to 35494
[20:52:46.842] [SEVERE ] setting player 2 freeze to 3554
[20:52:46.845] [SEVERE ] updating countdown to 35479
[20:52:46.861] [SEVERE ] setting player 2 freeze to 3535
[20:52:46.861] [SEVERE ] updating countdown to 35463
[20:52:46.872] [SEVERE ] setting player 2 freeze to 3524
[20:52:46.877] [SEVERE ] updating countdown to 35447
[20:52:46.892] [SEVERE ] updating countdown to 35432
[20:52:46.892] [SEVERE ] setting player 2 freeze to 3504
[20:52:46.903] [SEVERE ] updating countdown to 35421
[20:52:46.908] [SEVERE ] setting player 2 freeze to 3488
[20:52:46.923] [SEVERE ] setting player 2 freeze to 3473
[20:52:46.923] [SEVERE ] updating countdown to 35401
[20:52:46.938] [SEVERE ] updating countdown to 35386
[20:52:46.938] [SEVERE ] setting player 2 freeze to 3458
[20:52:46.953] [SEVERE ] updating countdown to 35371
[20:52:46.953] [SEVERE ] setting player 2 freeze to 3443
[20:52:46.964] [SEVERE ] updating countdown to 35360
[20:52:46.969] [SEVERE ] setting player 2 freeze to 3427
[20:52:46.985] [SEVERE ] updating countdown to 35339
[20:52:46.985] [SEVERE ] setting player 2 freeze to 3411
[20:52:47.001] [SEVERE ] updating countdown to 35323
[20:52:47.001] [SEVERE ] setting player 2 freeze to 3395
[20:52:47.017] [SEVERE ] setting player 2 freeze to 3379
[20:52:47.017] [SEVERE ] updating countdown to 35307
[20:52:47.027] [SEVERE ] setting player 2 freeze to 3369
[20:52:47.032] [SEVERE ] updating countdown to 35292
[20:52:47.047] [SEVERE ] setting player 2 freeze to 3349
[20:52:47.047] [SEVERE ] updating countdown to 35277
[20:52:47.058] [SEVERE ] setting player 2 freeze to 3338
[20:52:47.063] [SEVERE ] updating countdown to 35261
[20:52:47.079] [SEVERE ] updating countdown to 35245
[20:52:47.079] [SEVERE ] setting player 2 freeze to 3317
[20:52:47.089] [SEVERE ] updating countdown to 35235
[20:52:47.094] [SEVERE ] setting player 2 freeze to 3302
[20:52:47.109] [SEVERE ] updating countdown to 35215
[20:52:47.109] [SEVERE ] setting player 2 freeze to 3287
[20:52:47.119] [SEVERE ] updating countdown to 35205
[20:52:47.125] [SEVERE ] setting player 2 freeze to 3271
[20:52:47.140] [SEVERE ] setting player 2 freeze to 3256
[20:52:47.140] [SEVERE ] updating countdown to 35184
[20:52:47.152] [SEVERE ] setting player 2 freeze to 3244
[20:52:47.156] [SEVERE ] updating countdown to 35168
[20:52:47.171] [SEVERE ] setting player 2 freeze to 3225
[20:52:47.172] [SEVERE ] updating countdown to 35152
[20:52:47.182] [SEVERE ] setting player 2 freeze to 3214
[20:52:47.187] [SEVERE ] updating countdown to 35137
[20:52:47.203] [SEVERE ] setting player 2 freeze to 3193
[20:52:47.203] [SEVERE ] updating countdown to 35121
[20:52:47.218] [SEVERE ] updating countdown to 35106
[20:52:47.218] [SEVERE ] setting player 2 freeze to 3178
[20:52:47.233] [SEVERE ] updating countdown to 35091
[20:52:47.233] [SEVERE ] setting player 2 freeze to 3163
[20:52:47.249] [SEVERE ] setting player 2 freeze to 3147
[20:52:47.249] [SEVERE ] updating countdown to 35075
[20:52:47.265] [SEVERE ] setting player 2 freeze to 3131
[20:52:47.265] [SEVERE ] updating countdown to 35059
[20:52:47.275] [SEVERE ] setting player 2 freeze to 3121
[20:52:47.280] [SEVERE ] updating countdown to 35044
[20:52:47.296] [SEVERE ] updating countdown to 35028
[20:52:47.296] [SEVERE ] setting player 2 freeze to 3100
[20:52:47.312] [SEVERE ] updating countdown to 35012
[20:52:47.312] [SEVERE ] setting player 2 freeze to 3084
[20:52:47.324] [SEVERE ] updating countdown to 35000
[20:52:47.327] [SEVERE ] setting player 2 freeze to 3069
[20:52:47.342] [SEVERE ] updating countdown to 34982
[20:52:47.342] [SEVERE ] setting player 2 freeze to 3054
[20:52:47.357] [SEVERE ] updating countdown to 34967
[20:52:47.357] [SEVERE ] setting player 2 freeze to 3039
[20:52:47.368] [SEVERE ] updating countdown to 34956
[20:52:47.373] [SEVERE ] setting player 2 freeze to 3023
[20:52:47.389] [SEVERE ] updating countdown to 34935
[20:52:47.389] [SEVERE ] setting player 2 freeze to 3007
[20:52:47.405] [SEVERE ] updating countdown to 34919
[20:52:47.405] [SEVERE ] setting player 2 freeze to 2991
[20:52:47.420] [SEVERE ] setting player 2 freeze to 2976
[20:52:47.420] [SEVERE ] updating countdown to 34904
[20:52:47.436] [SEVERE ] updating countdown to 34888
[20:52:47.436] [SEVERE ] setting player 2 freeze to 2960
[20:52:47.452] [SEVERE ] setting player 2 freeze to 2944
[20:52:47.452] [SEVERE ] updating countdown to 34872
[20:52:47.464] [SEVERE ] setting player 2 freeze to 2932
[20:52:47.467] [SEVERE ] updating countdown to 34857
[20:52:47.483] [SEVERE ] setting player 2 freeze to 2913
[20:52:47.483] [SEVERE ] updating countdown to 34841
[20:52:47.493] [SEVERE ] setting player 2 freeze to 2903
[20:52:47.498] [SEVERE ] updating countdown to 34826
[20:52:47.513] [SEVERE ] updating countdown to 34811
[20:52:47.513] [SEVERE ] setting player 2 freeze to 2883
[20:52:47.529] [SEVERE ] setting player 2 freeze to 2867
[20:52:47.529] [SEVERE ] updating countdown to 34795
[20:52:47.539] [SEVERE ] setting player 2 freeze to 2857
[20:52:47.545] [SEVERE ] updating countdown to 34779
[20:52:47.560] [SEVERE ] setting player 2 freeze to 2836
[20:52:47.560] [SEVERE ] updating countdown to 34764
[20:52:47.576] [SEVERE ] updating countdown to 34748
[20:52:47.576] [SEVERE ] setting player 2 freeze to 2820
[20:52:47.587] [SEVERE ] updating countdown to 34737
[20:52:47.591] [SEVERE ] setting player 2 freeze to 2805
[20:52:47.607] [SEVERE ] setting player 2 freeze to 2789
[20:52:47.607] [SEVERE ] updating countdown to 34717
[20:52:47.623] [SEVERE ] setting player 2 freeze to 2773
[20:52:47.623] [SEVERE ] updating countdown to 34701
[20:52:47.634] [SEVERE ] setting player 2 freeze to 2762
[20:52:47.639] [SEVERE ] updating countdown to 34685
[20:52:47.655] [SEVERE ] setting player 2 freeze to 2741
[20:52:47.655] [SEVERE ] updating countdown to 34669
[20:52:47.665] [SEVERE ] setting player 2 freeze to 2731
[20:52:47.670] [SEVERE ] updating countdown to 34654
[20:52:47.686] [SEVERE ] updating countdown to 34638
[20:52:47.686] [SEVERE ] setting player 2 freeze to 2710
[20:52:47.697] [SEVERE ] updating countdown to 34627
[20:52:47.702] [SEVERE ] setting player 2 freeze to 2694
[20:52:47.718] [SEVERE ] setting player 2 freeze to 2678
[20:52:47.718] [SEVERE ] updating countdown to 34606
[20:52:47.733] [SEVERE ] setting player 2 freeze to 2663
[20:52:47.733] [SEVERE ] updating countdown to 34591
[20:52:47.744] [SEVERE ] setting player 2 freeze to 2652
[20:52:47.749] [SEVERE ] updating countdown to 34575
[20:52:47.764] [SEVERE ] updating countdown to 34560
[20:52:47.764] [SEVERE ] setting player 2 freeze to 2632
[20:52:47.779] [SEVERE ] setting player 2 freeze to 2617
[20:52:47.779] [SEVERE ] updating countdown to 34545
[20:52:47.790] [SEVERE ] setting player 2 freeze to 2606
[20:52:47.794] [SEVERE ] updating countdown to 34530
[20:52:47.810] [SEVERE ] updating countdown to 34514
[20:52:47.810] [SEVERE ] setting player 2 freeze to 2586
[20:52:47.825] [SEVERE ] updating countdown to 34499
[20:52:47.825] [SEVERE ] setting player 2 freeze to 2571
[20:52:47.840] [SEVERE ] setting player 2 freeze to 2556
[20:52:47.840] [SEVERE ] updating countdown to 34484
[20:52:47.851] [SEVERE ] setting player 2 freeze to 2545
[20:52:47.855] [SEVERE ] updating countdown to 34469
[20:52:47.871] [SEVERE ] setting player 2 freeze to 2525
[20:52:47.871] [SEVERE ] updating countdown to 34453
[20:52:47.887] [SEVERE ] setting player 2 freeze to 2509
[20:52:47.887] [SEVERE ] updating countdown to 34437
[20:52:47.902] [SEVERE ] updating countdown to 34422
[20:52:47.902] [SEVERE ] setting player 2 freeze to 2494
[20:52:47.912] [SEVERE ] updating countdown to 34412
[20:52:47.917] [SEVERE ] setting player 2 freeze to 2479
[20:52:47.933] [SEVERE ] updating countdown to 34391
[20:52:47.933] [SEVERE ] setting player 2 freeze to 2463
[20:52:47.944] [SEVERE ] updating countdown to 34380
[20:52:47.949] [SEVERE ] setting player 2 freeze to 2447
[20:52:47.965] [SEVERE ] updating countdown to 34359
[20:52:47.965] [SEVERE ] setting player 2 freeze to 2431
[20:52:47.975] [SEVERE ] updating countdown to 34349
[20:52:47.980] [SEVERE ] setting player 2 freeze to 2416
[20:52:47.995] [SEVERE ] updating countdown to 34329
[20:52:47.995] [SEVERE ] setting player 2 freeze to 2401
[20:52:48.006] [SEVERE ] updating countdown to 34318
[20:52:48.012] [SEVERE ] setting player 2 freeze to 2384
[20:52:48.027] [SEVERE ] setting player 2 freeze to 2369
[20:52:48.027] [SEVERE ] updating countdown to 34297
[20:52:48.038] [SEVERE ] setting player 2 freeze to 2358
[20:52:48.042] [SEVERE ] updating countdown to 34282
[20:52:48.058] [SEVERE ] setting player 2 freeze to 2338
[20:52:48.058] [SEVERE ] updating countdown to 34266
[20:52:48.069] [SEVERE ] setting player 2 freeze to 2327
[20:52:48.073] [SEVERE ] updating countdown to 34251
[20:52:48.089] [SEVERE ] setting player 2 freeze to 2307
[20:52:48.089] [SEVERE ] updating countdown to 34235
[20:52:48.099] [SEVERE ] setting player 2 freeze to 2297
[20:52:48.104] [SEVERE ] updating countdown to 34220
[20:52:48.120] [SEVERE ] updating countdown to 34204
[20:52:48.120] [SEVERE ] setting player 2 freeze to 2276
[20:52:48.135] [SEVERE ] setting player 2 freeze to 2261
[20:52:48.135] [SEVERE ] updating countdown to 34189
[20:52:48.146] [SEVERE ] setting player 2 freeze to 2250
[20:52:48.151] [SEVERE ] updating countdown to 34173
[20:52:48.167] [SEVERE ] setting player 2 freeze to 2229
[20:52:48.167] [SEVERE ] updating countdown to 34157
[20:52:48.177] [SEVERE ] setting player 2 freeze to 2219
[20:52:48.182] [SEVERE ] updating countdown to 34142
[20:52:48.197] [SEVERE ] setting player 2 freeze to 2199
[20:52:48.197] [SEVERE ] updating countdown to 34127
[20:52:48.208] [SEVERE ] setting player 2 freeze to 2188
[20:52:48.213] [SEVERE ] updating countdown to 34111
[20:52:48.228] [SEVERE ] updating countdown to 34096
[20:52:48.228] [SEVERE ] setting player 2 freeze to 2168
[20:52:48.243] [SEVERE ] setting player 2 freeze to 2153
[20:52:48.243] [SEVERE ] updating countdown to 34081
[20:52:48.254] [SEVERE ] setting player 2 freeze to 2142
[20:52:48.259] [SEVERE ] updating countdown to 34065
[20:52:48.274] [SEVERE ] setting player 2 freeze to 2122
[20:52:48.274] [SEVERE ] updating countdown to 34050
[20:52:48.290] [SEVERE ] setting player 2 freeze to 2106
[20:52:48.290] [SEVERE ] updating countdown to 34034
[20:52:48.300] [SEVERE ] setting player 2 freeze to 2096
[20:52:48.305] [SEVERE ] updating countdown to 34019
[20:52:48.321] [SEVERE ] setting player 2 freeze to 2075
[20:52:48.321] [SEVERE ] updating countdown to 34003
[20:52:48.335] [SEVERE ] setting player 2 freeze to 2061
[20:52:48.335] [SEVERE ] updating countdown to 33989
[20:52:48.346] [SEVERE ] setting player 2 freeze to 2050
[20:52:48.351] [SEVERE ] updating countdown to 33973
[20:52:48.366] [SEVERE ] setting player 2 freeze to 2030
[20:52:48.366] [SEVERE ] updating countdown to 33958
[20:52:48.381] [SEVERE ] setting player 2 freeze to 2015
[20:52:48.381] [SEVERE ] updating countdown to 33943
[20:52:48.393] [SEVERE ] setting player 2 freeze to 2003
[20:52:48.397] [SEVERE ] updating countdown to 33927
[20:52:48.412] [SEVERE ] setting player 2 freeze to 1984
[20:52:48.412] [SEVERE ] updating countdown to 33912
[20:52:48.428] [SEVERE ] updating countdown to 33896
[20:52:48.428] [SEVERE ] setting player 2 freeze to 1968
[20:52:48.439] [SEVERE ] updating countdown to 33885
[20:52:48.444] [SEVERE ] setting player 2 freeze to 1952
[20:52:48.460] [SEVERE ] updating countdown to 33864
[20:52:48.460] [SEVERE ] setting player 2 freeze to 1936
[20:52:48.476] [SEVERE ] updating countdown to 33848
[20:52:48.476] [SEVERE ] setting player 2 freeze to 1920
